ZipCode,RegionID,ZipCode,City,State,Metro,CountyName,SizeRank
94122,97576,94122,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,353
60641,84641,60641,Chicago,IL,Chicago-Naperville-Elgin,Cook County,354
37122,74183,37122,Mount Juliet,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,355
27707,69491,27707,Durham,NC,Durham-Chapel Hill,Durham County,356
60660,84656,60660,Chicago,IL,Chicago-Naperville-Elgin,Cook County,357
33321,72540,33321,Tamarac,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,358
37066,74147,37066,Gallatin,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,359
29681,70658,29681,Simpsonville,SC,Greenville-Anderson-Mauldin,Greenville County,360
75043,90645,75043,Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,361
29445,70482,29445,Goose Creek,SC,Charleston-North Charleston,Berkeley County,363
60453,84504,60453,Oak Lawn,IL,Chicago-Naperville-Elgin,Cook County,364
19720,66043,19720,New Castle,DE,Philadelphia-Camden-Wilmington,New Castle County,365
93274,97202,93274,Tulare,CA,Visalia-Porterville,Tulare County,366
19020,65701,19020,Bensalem,PA,Philadelphia-Camden-Wilmington,Bucks County,367
77521,92003,77521,Baytown,TX,Houston-The Woodlands-Sugar Land,Harris County,368
93257,97189,93257,Porterville,CA,Visalia-Porterville,Tulare County,369
31419,71532,31419,Savannah,GA,Savannah,Chatham County,370
21222,66832,21222,Dundalk,MD,Baltimore-Columbia-Towson,Baltimore County,371
46143,77986,46143,Greenwood,IN,Indianapolis-Carmel-Anderson,Johnson County,372
19120,65787,19120,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,373
93230,97167,93230,Hanford,CA,Hanford-Corcoran,Kings County,374
11204,62015,11204,New York,NY,New York-Newark-Jersey City,Kings County,375
31088,71434,31088,Warner Robins,GA,Warner Robins,Houston County,376
75002,90612,75002,Allen,TX,Dallas-Fort Worth-Arlington,Collin County,377
93307,97223,93307,Bakersfield,CA,Bakersfield,Kern County,378
38655,74940,38655,Oxford,MS,Oxford,Lafayette County,379
33467,72626,33467,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,380
93309,97225,93309,Bakersfield,CA,Bakersfield,Kern County,381
22204,67189,22204,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,382
32246,71897,32246,Jacksonville,FL,Jacksonville,Duval County,383
98133,99589,98133,Shoreline,WA,Seattle-Tacoma-Bellevue,King County,384
85282,94871,85282,Tempe,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,385
20874,66679,20874,Germantown,MD,Washington-Arlington-Alexandria,Montgomery County,386
11219,62030,11219,New York,NY,New York-Newark-Jersey City,Kings County,387
94541,97748,94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,388
90802,96236,90802,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,389
37167,74214,37167,Smyrna,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,390
11213,62024,11213,New York,NY,New York-Newark-Jersey City,Kings County,391
99208,100157,99208,Spokane,WA,Spokane-Spokane Valley,Spokane County,392
28216,69779,28216,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,393
60056,84317,60056,Mount Prospect,IL,Chicago-Naperville-Elgin,Cook County,394
27705,69489,27705,Durham,NC,Durham-Chapel Hill,Durham County,395
94538,97745,94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,396
28601,70056,28601,Hickory,NC,Hickory-Lenoir-Morganton,Catawba County,397
33157,72460,33157,Village of Palmetto Bay,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,398
29223,70377,29223,Columbia,SC,Columbia,Richland County,399
95076,97970,95076,Watsonville,CA,Santa Cruz-Watsonville,Santa Cruz County,401
70726,88757,70726,Denham Springs,LA,Baton Rouge,Livingston Parish,402
37040,74124,37040,Clarksville,TN,Clarksville,Montgomery County,403
29485,70513,29485,Summerville,SC,Charleston-North Charleston,Dorchester County,404
36117,73761,36117,Montgomery,AL,Montgomery,Montgomery County,405
48823,79398,48823,East Lansing,MI,Lansing-East Lansing,Ingham County,406
32608,72103,32608,Gainesville,FL,Gainesville,Alachua County,407
31907,71719,31907,Columbus,GA,Columbus,Muscogee County,408
78254,92350,78254,San Antonio,TX,San Antonio-New Braunfels,Bexar County,409
78758,92667,78758,Austin,TX,Austin-Round Rock,Travis County,410
92104,96646,92104,San Diego,CA,San Diego-Carlsbad,San Diego County,411
90631,96186,90631,La Habra,CA,Los Angeles-Long Beach-Anaheim,Orange County,412
20020,66143,20020,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,413
28205,69768,28205,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,414
20852,66666,20852,North Bethesda,MD,Washington-Arlington-Alexandria,Montgomery County,415
94513,97721,94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,416
32792,72220,32792,Winter Park,FL,Orlando-Kissimmee-Sanford,Orange County,417
78251,92347,78251,San Antonio,TX,San Antonio-New Braunfels,Bexar County,418
17331,65031,17331,Penn,PA,York-Hanover,York County,419
32765,72199,32765,Oviedo,FL,Orlando-Kissimmee-Sanford,Seminole County,420
92647,96965,92647,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,421
37421,74379,37421,Chattanooga,TN,Chattanooga,Hamilton County,422
33511,72653,33511,Brandon,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,423
63021,85866,63021,Ballwin,MO,St. Louis,Saint Louis County,424
34293,73089,34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota County,425
30263,70991,30263,Newnan,GA,Atlanta-Sandy Springs-Roswell,Coweta County,426
97045,99048,97045,Oregon City,OR,Portland-Vancouver-Hillsboro,Clackamas County,427
77083,91732,77083,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,428
21224,66834,21224,Baltimore,MD,Baltimore-Columbia-Towson,Baltimore City,429
29579,70568,29579,Forestbrook,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,430
87124,95318,87124,Rio Rancho,NM,Albuquerque,Sandoval County,431
28215,69778,28215,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,432
78741,92651,78741,Austin,TX,Austin-Round Rock,Travis County,433
27519,69378,27519,Cary,NC,Raleigh,Wake County,434
85345,94921,85345,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,435
63129,85947,63129,Oakville,MO,St. Louis,Saint Louis County,436
75211,90764,75211,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,437
92154,96690,92154,San Diego,CA,San Diego-Carlsbad,San Diego County,438
85204,94799,85204,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,439
15301,64009,15301,Washington,PA,Pittsburgh,Washington County,440
30066,70846,30066,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,441
77346,91860,77346,Atascocita,TX,Houston-The Woodlands-Sugar Land,Harris County,442
06516,60368,06516,West Haven,CT,New Haven-Milford,New Haven County,443
89110,95806,89110,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,444
92115,96657,92115,San Diego,CA,San Diego-Carlsbad,San Diego County,445
37129,74186,37129,Murfreesboro,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,446
01960,58565,01960,Peabody,MA,Boston-Cambridge-Newton,Essex County,447
83301,94103,83301,Twin Falls,ID,Twin Falls,Twin Falls County,448
85022,94738,85022,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,449
11203,62014,11203,New York,NY,New York-Newark-Jersey City,Kings County,450
95355,98135,95355,Modesto,CA,Modesto,Stanislaus County,451
11368,62080,11368,New York,NY,New York-Newark-Jersey City,Queens County,452
75070,90668,75070,McKinney,TX,Dallas-Fort Worth-Arlington,Collin County,453
55124,82125,55124,Apple Valley,MN,Minneapolis-St. Paul-Bloomington,Dakota County,454
59901,84241,59901,Kalispell,MT,Kalispell,Flathead County,455
95670,98361,95670,Rancho Cordova,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,456
74133,90316,74133,Tulsa,OK,Tulsa,Tulsa County,457
78748,92657,78748,Austin,TX,Austin-Round Rock,Travis County,458
37027,74113,37027,Brentwood,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,459
94587,97792,94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,460
92646,96964,92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,461
60608,84610,60608,Chicago,IL,Chicago-Naperville-Elgin,Cook County,462
21061,66758,21061,Glen Burnie,MD,Baltimore-Columbia-Towson,Anne Arundel County,463
11220,62031,11220,New York,NY,New York-Newark-Jersey City,Kings County,464
33458,72617,33458,Jupiter,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,465
79924,93133,79924,El Paso,TX,El Paso,El Paso County,466
96706,98848,96706,Ewa Beach,HI,Urban Honolulu,Honolulu County,467
77375,91885,77375,Tomball,TX,Houston-The Woodlands-Sugar Land,Harris County,468
92620,96954,92620,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,469
76179,91291,76179,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,470
97401,99251,97401,Eugene,OR,Eugene,Lane County,471
98632,99930,98632,Longview,WA,Longview,Cowlitz County,472
89148,95844,89148,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,473
42701,76410,42701,Elizabethtown,KY,Elizabethtown-Fort Knox,Hardin County,474
60148,84399,60148,Lombard,IL,Chicago-Naperville-Elgin,DuPage County,475
53704,81422,53704,Madison,WI,Madison,Dane County,476
11216,62027,11216,New York,NY,New York-Newark-Jersey City,Kings County,477
23322,67657,23322,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,478
28227,69789,28227,Mint Hill,NC,Charlotte-Concord-Gastonia,Mecklenburg County,479
89074,95790,89074,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,480
83646,399648,83646,Meridian,ID,Boise City,Ada County,481
70072,88457,70072,Marrero,LA,New Orleans-Metairie,Jefferson Parish,482
38305,74746,38305,Jackson,TN,Jackson,Madison County,483
78664,92597,78664,Round Rock,TX,Austin-Round Rock,Williamson County,484
92376,96846,92376,Rialto,CA,Riverside-San Bernardino-Ontario,San Bernardino County,485
95014,97926,95014,Cupertino,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,486
45044,77418,45044,Middletown,OH,Cincinnati,Butler County,487
19067,65742,19067,Lower Makefield,PA,Philadelphia-Camden-Wilmington,Bucks County,488
43229,76596,43229,Columbus,OH,Columbus,Franklin County,489
32825,72249,32825,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,490
33414,72581,33414,Wellington,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,491
28210,69773,28210,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,492
45013,77402,45013,Hamilton,OH,Cincinnati,Butler County,493
95112,97980,95112,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,494
92648,96966,92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,495
30058,70839,30058,Lithonia,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,496
85008,94724,85008,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,497
30101,70878,30101,Acworth,GA,Atlanta-Sandy Springs-Roswell,Cobb County,498
47150,78467,47150,New Albany,IN,Louisville/Jefferson County,Floyd County,499
89103,95799,89103,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,500
27265,69270,27265,High Point,NC,Greensboro-High Point,Guilford County,501
14094,63414,14094,Lockport,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,502
92618,96952,92618,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,503
12180,62453,12180,Troy,NY,Albany-Schenectady-Troy,Rensselaer County,504
92105,96647,92105,San Diego,CA,San Diego-Carlsbad,San Diego County,505
94080,97545,94080,South San Francisco,CA,San Francisco-Oakland-Hayward,San Mateo County,506
85383,94957,85383,Peoria,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,507
78753,92662,78753,Austin,TX,Austin-Round Rock,Travis County,508
33433,72599,33433,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,509
67401,87563,67401,Salina,KS,Salina,Saline County,510
41042,75885,41042,Florence,KY,Cincinnati,Boone County,511
98208,99631,98208,Seattle Hill-Silver Firs,WA,Seattle-Tacoma-Bellevue,Snohomish County,512
20910,66708,20910,Silver Spring,MD,Washington-Arlington-Alexandria,Montgomery County,513
23455,67723,23455,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,514
32303,71914,32303,Tallahassee,FL,Tallahassee,Leon County,515
92122,96664,92122,San Diego,CA,San Diego-Carlsbad,San Diego County,516
32771,72203,32771,Sanford,FL,Orlando-Kissimmee-Sanford,Seminole County,517
84404,94562,84404,Ogden,UT,Ogden-Clearfield,Weber County,518
30047,70832,30047,Lilburn,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,519
33015,72353,33015,Country Club,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,520
39759,75422,39759,Starkville,MS,Starkville,Oktibbeha County,521
95648,98341,95648,Lincoln,CA,Sacramento--Roseville--Arden-Arcade,Placer County,522
48439,79209,48439,Grand Blanc,MI,Flint,Genesee County,523
92130,96671,92130,San Diego,CA,San Diego-Carlsbad,San Diego County,524
77070,91719,77070,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,525
75098,90690,75098,Wylie,TX,Dallas-Fort Worth-Arlington,Collin County,526
79424,92961,79424,Lubbock,TX,Lubbock,Lubbock County,527
73013,89850,73013,Edmond,OK,Oklahoma City,Oklahoma County,528
90036,96017,90036,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,529
07047,60560,07047,North Bergen,NJ,New York-Newark-Jersey City,Hudson County,530
75204,90757,75204,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,531
94112,97567,94112,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,532
53711,81427,53711,Madison,WI,Madison,Dane County,533
08759,61175,08759,Manchester,NJ,New York-Newark-Jersey City,Ocean County,534
78759,92668,78759,Austin,TX,Austin-Round Rock,Travis County,535
33463,72622,33463,Greenacres,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,536
77373,91883,77373,Spring,TX,Houston-The Woodlands-Sugar Land,Harris County,537
76137,91280,76137,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,538
07305,60642,07305,Jersey City,NJ,New York-Newark-Jersey City,Hudson County,539
27407,69337,27407,Greensboro,NC,Greensboro-High Point,Guilford County,540
78253,92349,78253,San Antonio,TX,San Antonio-New Braunfels,Bexar County,541
19148,65815,19148,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,542
22407,67247,22407,Fredericksburg,VA,Washington-Arlington-Alexandria,Spotsylvania County,543
80016,93206,80016,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,544
85255,94847,85255,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,545
90640,96192,90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,546
29588,70576,29588,Socastee,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,548
94087,97549,94087,Sunnyvale,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,550
02135,58649,02135,Boston,MA,Boston-Cambridge-Newton,Suffolk County,551
95125,97993,95125,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,552
20904,66703,20904,Silver Spring,MD,Washington-Arlington-Alexandria,Montgomery County,553
33436,72602,33436,Boynton Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,554
11354,62066,11354,New York,NY,New York-Newark-Jersey City,Queens County,555
08873,61229,08873,Franklin,NJ,New York-Newark-Jersey City,Somerset County,556
01201,58291,01201,Pittsfield,MA,Pittsfield,Berkshire County,557
97124,99093,97124,Hillsboro,OR,Portland-Vancouver-Hillsboro,Washington County,558
92563,96918,92563,Murrieta,CA,Riverside-San Bernardino-Ontario,Riverside County,559
33141,72444,33141,Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,560
29483,70511,29483,Summerville,SC,Charleston-North Charleston,Dorchester County,561
33578,399576,33578,Riverview,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,562
19702,66028,19702,Newark,DE,Philadelphia-Camden-Wilmington,New Castle County,563
06511,60363,06511,New Haven,CT,New Haven-Milford,New Haven County,564
63301,85990,63301,Saint Charles,MO,St. Louis,Saint Charles County,565
45140,77463,45140,Loveland,OH,Cincinnati,Clermont County,566
02151,58663,02151,Revere,MA,Boston-Cambridge-Newton,Suffolk County,567
54601,81782,54601,La Crosse,WI,La Crosse-Onalaska,La Crosse County,568
96815,98946,96815,Honolulu,HI,Urban Honolulu,Honolulu County,569
30075,70854,30075,Roswell,GA,Atlanta-Sandy Springs-Roswell,Fulton County,570
89147,95843,89147,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,571
34668,73162,34668,Port Richey,FL,Tampa-St. Petersburg-Clearwater,Pasco County,572
98034,99519,98034,Kirkland,WA,Seattle-Tacoma-Bellevue,King County,573
78209,92305,78209,San Antonio,TX,San Antonio-New Braunfels,Bexar County,574
92562,96917,92562,Murrieta,CA,Riverside-San Bernardino-Ontario,Riverside County,575
02780,58902,02780,Taunton,MA,Providence-Warwick,Bristol County,576
33324,72543,33324,Plantation,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,577
28025,69670,28025,Concord,NC,Charlotte-Concord-Gastonia,Cabarrus County,578
59102,83942,59102,Billings,MT,Billings,Yellowstone County,579
22192,67181,22192,Woodbridge,VA,Washington-Arlington-Alexandria,Prince William County,580
76051,91212,76051,Grapevine,TX,Dallas-Fort Worth-Arlington,Tarrant County,581
83709,94282,83709,Boise,ID,Boise City,Ada County,582
22201,67186,22201,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,583
92117,96659,92117,San Diego,CA,San Diego-Carlsbad,San Diego County,584
30067,70847,30067,Marietta,GA,Atlanta-Sandy Springs-Roswell,Cobb County,585
08527,61093,08527,Jackson,NJ,New York-Newark-Jersey City,Ocean County,586
60004,84273,60004,Arlington Heights,IL,Chicago-Naperville-Elgin,Cook County,587
17601,65131,17601,Manheim,PA,Lancaster,Lancaster County,588
85201,94796,85201,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,589
33308,72527,33308,Fort Lauderdale,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,590
38654,74939,38654,Olive Branch,MS,Memphis,DeSoto County,591
19711,66035,19711,Newark,DE,Philadelphia-Camden-Wilmington,New Castle County,592
27603,69443,27603,Raleigh,NC,Raleigh,Wake County,593
11746,62223,11746,Huntington,NY,New York-Newark-Jersey City,Suffolk County,594
80219,93295,80219,Denver,CO,Denver-Aurora-Lakewood,Denver County,595
94086,97548,94086,Sunnyvale,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,596
33021,72359,33021,Hollywood,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,597
92128,96669,92128,San Diego,CA,San Diego-Carlsbad,San Diego County,598
48066,78942,48066,Roseville,MI,Detroit-Warren-Dearborn,Macomb County,599
78223,92319,78223,San Antonio,TX,San Antonio-New Braunfels,Bexar County,600
91801,96531,91801,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,601
45040,77414,45040,Mason,OH,Cincinnati,Warren County,602
19380,65895,19380,West Chester,PA,Philadelphia-Camden-Wilmington,Chester County,603
94591,97796,94591,Vallejo,CA,Vallejo-Fairfield,Solano County,604
07728,60776,07728,Freehold,NJ,New York-Newark-Jersey City,Monmouth County,605
30907,71343,30907,Martinez,GA,Augusta-Richmond County,Columbia County,606
91331,96361,91331,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,607
72034,89319,72034,Conway,AR,Little Rock-North Little Rock-Conway,Faulkner County,608
30144,70917,30144,Kennesaw,GA,Atlanta-Sandy Springs-Roswell,Cobb County,609
27106,69209,27106,Winston-Salem,NC,Winston-Salem,Forsyth County,610
